Title,Rating,Comment,Date Review
"







  
  
    Echo Dot: O Enfeite de Estante
  
","2,0 de 5 estrelas","









  
  
    
  O reconhecimento de voz pode ser bom para pessoas pouco exigente, mas ele é muito fraco, mesmo falando com clareza, o Echo Dot apresenta respostas muito longe do esperado. O Echo Dot não reconhece palavras, principalmente as que não sejam do idioma escolhido, e acaba fazendo pesquisas de coisas não desejadas. O Echo Dot apresenta muitas poucas funções, ele não consegue reproduzir um vídeo apenas pelo áudio, a pesquisa por músicas não consegue alcançar resultados satisfatórios, ressaltando o fato de não reconhecer palavras. O número de informações que o Echo Dot pode fornecer são muito baixas também: quando perguntamos sobre assuntos históricos ele simplesmente não respostas ou são respostas nada satisfatórias. As Skills do Echo Dot não suprem a falta de acessibilidade do produto, logo o consumidor que tenha altas expectativas com o produto a mais triste decepção. A falta de acessibilidade do produto vai fazendo o consumidor perder o interesse e logo algo que deveria influenciar na vida de uma pessoa acaba virando apenas um enfeite de estante.

  
",Avaliado no Brasil em 20 de janeiro de 2021
"







  
  
    Equipamento excelente para quem quer uma caixa de som pequena
  
","5,0 de 5 estrelas","









  
  
    
  A caixa de som da Alexa é muito boa. Caso você queira uma caixa de som posta ambientes pequenos, uma reunião com os amigos, ela cumpre muito bem seu papel. As possibilidades de uso por ser uma caixa inteligente são bem interessantes, parece simples e dispensável, mas os comandos por voz ajudam muito. Fazendo a integração com sua conta Amazon, poderá fazer muitos usos, coisas simples que vão se somando, desde pedir um despertador, um timer, colocar produtos na lista de compras, músicas entre os possibilidades.

  
",Avaliado no Brasil em 12 de janeiro de 2021
"







  
  
    Mediana. Meio surda. Inteligência artificial duvidosa.
  
","2,0 de 5 estrelas","









  
  
    
  Bom a novidade em si é boa, pedir pra tocar musica, e fazer perguntas quando quiser, mas confesso que acho a inteligência artificial da Alexa meio questionável. Comprei porque meu irmão tinha uma ótima de uma geração anterior que é mais achatadinha, mas a minha que é desse modelo redondinho é meio surda. Muitas vezes a gente pede as coisas pra ela e ela não compreende, não entende, faz outra coisa, enfim, dá muita raiva. Outra coisa é que ela quer sempre tocar Amazon Music, o que pra mim não faz sentido pois tenho Youtube Premium e Spotify, então ela é irritante em não coletar as informações que damos a ela toda hora. Outra coisa irritante é que apesar da gente sempre ouvir o mesmo tipo de musica ela não cria por conta própria uma playlist com nosso gosto musical. Tem dias que você não quer escolher e pede para ela tocar uma música e ela toca o que ela gosta e algo que você nunca ouviu. Enfim, acho a inteligência artificial do Youtube Music bem mais interessante que a da Alexa.

  
",Avaliado no Brasil em 14 de outubro de 2021
"







  
  
    Reconhecimento de voz ruim. Som ligeiramente melhor que a alexa 3.
  
","3,0 de 5 estrelas","









  
  
    
  Eu vi vários comentários dizendo que não capta direito a voz.. Teimoso que sou, comprei msm assim. Não vale a pena, pelo ou menos n pra mim, acreditem no que tô falando rs o bacana de um assistente de voz é justamente a precisão em ouvir e te atender, sem precisar gritar ou repetir várias vezes. Ela tá escuta quando quer, depende mt do cômodo, da direção, e se tiver qualquer obstáculo (por ex., a tela do notebook) entre sua voz e ela então esquece, só gritando pra ela ouvir (literalmente). Então se como eu, vc preza pela qualidade de reconhecimento, um bom custo benefício, é áudio satisfatório p um cômodo, vai de alexa 3.. Tô devolvendo essa é pegando uma segunda alexa 3 msm.

  
",Avaliado no Brasil em 1 de dezembro de 2020
"







  
  
    Esperava muito mais pelos reviews na internet
  
","3,0 de 5 estrelas","









  
  
    
  1- O som tem mais grave? Têm, mas depois que tu passa de um certo volume distorce o som absurdamente.2 - Os microfones não tem nem de perto a mesma captação da versão anterior, eu diria que ele tem uma capação 20% menor.3-A fonte que vem com ele , pelo menos o meu, veio BRANCA e o aparelho é PRETO, ficou visualemnte feia a combinação.Eu acho que pisaram na bola MUITO nesta versão, errou feio AMAZON, não se trocaram os engenheiros, o pessoal da qualidade, do design, mas eu diria pra mandar os que fizeram esste embora e contratar de volta os antigos, se são os mesmos, creio que já deram a contribuição que tinham pra dar...

  
",Avaliado no Brasil em 29 de novembro de 2020
"







  
  
    Todos são os melhores ...
  
","5,0 de 5 estrelas","


















    
        

        
        
            
        

        
            
            
                
                        
                
                
                    A mídia não pôde ser carregada.
                
            
                
            
        
    
    










  
  
    
   Gosto muito dos Echos tanto é que tenho alguns , claro que faço teste em outras marcas também .Mais como testo produtos e quero deixar bem claro que não tenho nenhum tipo de patrocínio , ou seja compro tudo do meu bolso .Eu tenho autônoma de dizer que sim todos os Echo . S tem sim uma pontuação há cima da média , são melhores em suas categorias ...Até o nome é sugestivo (Alexa ) ou Echo e também Amazon .Obrigado e até breve .

  
",Avaliado no Brasil em 3 de junho de 2021
"







  
  
    Echo dot 4
  
","5,0 de 5 estrelas","









  
  
    
  Ótimo produto, estou muito satisfeito com a Alexa. Porém ela tem dificuldades para ouvir.

  
",Avaliado no Brasil em 7 de novembro de 2020
"







  
  
    Reconhecimento de voz não é bom como o da ECHO 3ª geração.
  
","3,0 de 5 estrelas","









  
  
    
  POSITIVOS:Gostei do nosso desenho, é mais bonita e o design parece mais atual.Comparando com a ECHO 3 que tb tenho, o som parece ter o mesmo volume/qualidade, com a característica falta de graves (esperado pelo tamanho do alto falante).A nova ECHO 4 parece ter o som um pouco mais direcionado quando colocado de frente para o ouvinte.NEGATIVOS:A minha antiga ECHO 3 parece entender melhor os meus comandos, eu raramente precisava repetir e ela respondia de imediato.Na nova eu tenho que frequentemente repetir ou falar mais pausadamente, e quando há ruído no ambiente, fica pior ainda.Também não gostei do novo cabo de força.Tanto a minha ECHO 3, quanto a 4 são pretas, porém o cabo de força da nova ECHO 4 veio em branco, o que fica destoante na mesa, fazendo com que o cabo fique claramente destacado da caixa.SUGESTÃO:Para ambas (3 e 4), eu gostaria de ter a opção de uma versão com bateria, pra que eu possa levar a caixinha comigo pra onde for - cozinha, sala, quarto, churrasqueira, etc.a ALEXA é boa demais pra ficar presa somente a locais com tomada.

  
",Avaliado no Brasil em 29 de dezembro de 2020
"







  
  
    Pessimo produto horrível não escuta é surda. a versão anterior ganha de 1000 a 0.
  
","1,0 de 5 estrelas","









  
  
    
  Pessimo produto horrível não escuta é surda. a versão anterior ganha de 1000 a 0.pensa num produtos porcaria horrível.você grita fala alto fala devagar é claro. a porcaria do produto não escuta.Amazon deixou a os clientes na maior furada.eu não recomendo jamais.eu tenho 3 versão anterior é são bom demais.eu comprei 5 Echo 4 geração . eu devolvi 5 . são =  3 ECHO 4. 1ECHO DOT 4 COM RELOGIO. 1 ECHO DOT 4 .PORCARIA TOTAL.

  
",Avaliado no Brasil em 16 de janeiro de 2021
"







  
  
    Para péssimo ainda falta muito
  
","1,0 de 5 estrelas","









  
  
    
  Comprei o Echo Dot 4a geração em 12/04/2021, em 15/04/2021 recebí o produto e iniciei a instalação. Pois bem, no início funcionou muito bem e até comprei outro Echo igual, mas com o passar dos dias um começou a ficar com problemas para executar comandos simples como desligar luzes, pesquisar na nuvem, etc. Na data de hoje, o segundo Echo que estava no meu quarto iniciou o despertador e não parou mais apesar de vários comandos para encerrar tal atividade. Liguei e desliguei da energia por 2X mas o problema persistia... Qual a solução? Joguei na parede, quebrou em vários pedaços, aí sim resolveu, enfim parou o despertador. O outro Echo foi direto para o lixo, perdi totalmente a confiabilidade na marca e seus produtos. Se está a procura de um assistente virtual fuja da Amazon e seus Echos, não valem nada.

  
",Avaliado no Brasil em 9 de junho de 2021
"







  
  
    ALEXA INCRÍVEEEEEL <3
  
","5,0 de 5 estrelas","









  
  
    
  Eu simplesmente AMO minha Alexa. Tudo mudou na minha rotina depois dela! Ainda não consegui automatizar o quarto, mas se fosse, sei que ficaria ainda mais fácil...As Skills do sono me ajudaram muito a dormir, e eu tenho muita insônia!!! Os sons de chuva e a possibilidade de criar rotinas é ótima! Também, adoro o ""bom dia, alexa!"" que todo dia diz uma coisa diferente!!! Ajuda também demais a me lembrar de eventos, reuniões, entregas no trabalho e a fazer listas de compras... Nunca mais esqueço nada! KKKKK Até porque, se não estiver perto dela, o celular lembra.Comprei um outro Echo Dot para minha mãe e agora nós conversamos por eles... Adorei essa função!!! Tem várias outras Skills que adoro. As de jogos, de contar histórias e piadas... e ela sempre entende muito bem as músicas que peço.Uma vantagem monstruosa que acho é ela ler o meu kindle. Ela abre o livro exatamente onde parei a leitura e lê para mim, como um audiobook!!!! Incrível, simplesmente. Ajuda bastante. Adoro demais. Vou colocar pela casa inteira.

  
",Avaliado no Brasil em 9 de maio de 2021
"







  
  
    Precisa de melhorias
  
","2,0 de 5 estrelas","









  
  
    
  Eu tinha o Google assistente  e troquei para Alexa. Estou um pouco desapontado pois ela tem dificuldades para reconhecer os dispositivos que estão em grupo e acendê-los separadamente. Estou com chamado junto à engenharia da Amazon para verificar porque isso acontece. Vamos ver se conseguem consertar. Por exemplo se eu tenho duas lâmpadas que estão no grupo cozinha e peço para a Alexa acender as luzes da cozinha ela pede para confirmar ""você quis dizer cozinha?"". E eu sou obrigado a dizer sim. Porém já descobri que o problema na verdade é que ela identifica o grupo cozinha, mas não identifica a palavra luzes como dispositivos dentro do grupo. Então se eu pedir para ela acender cozinha ela acende as luzes. Só que essa solução funciona porque eu apenas tenho luzes na cozinha. Se eu tivesse outros aparelhos que também fossem ligados na Alexa eles com certeza iriam se ligar quando eu pedisse para ativar a cozinha.

  
",Avaliado no Brasil em 7 de dezembro de 2020
"







  
  
    Microfones MUITO inferiores ao da versão anterior da Echo Dot
  
","1,0 de 5 estrelas","









  
  
    
  Não comprem essa versão. A Echo não escuta o comando Alexa. Eu preciso gritar, estando a menos de 1 metrô pra ela entender e ouvir meu comando. As vezes falo Alexa 5 a 10 vezes pra ela responder. Um absurdo. Eu tinha a versão anterior e era INFINITAMENTE MELHOR em relação ao reconhecimento da voz. Vou devolver e pedir reembolso.

  
",Avaliado no Brasil em 21 de dezembro de 2020
"







  
  
    Som decente para um cômodo, muitas funcionalidade de automação e o velho problema do cabão aparente
  
","5,0 de 5 estrelas","









  
  
    
  Trabalho em uma empresa que projeta suportes para a Echo Dot, por isso tive acesso ao modelo 4 já desde o lançamento. Neste período pude testar bem e comprarar o dispositivo com o modelo 3, anterior.O novo design é quase que uma esfera com um corte na base. Visualmente os dois dispositivos são bem diferentes, o anterior era um disco, esse é uma bolinha. O primeiro projeto de alto falante esférico que tive contato foi a Harman Kardon Onyx, um dispositivo que tinha excelentes graves.  Acredito que mais que mudar a aparência, melhorar os graves tenha sido o principal o objetivo da mudança de design da Echo Dot.Será que os graves melhoraram? Como é o som da Echo Dot 4?A diferença acabou sendo sutil. Pude perceber um pouco de melhora nas batidas ouvindo um Hip Hop como 50 Cent ou Dre, mas o som ainda deixa muito a desejar no quesito. A caixinha ainda vibra muito pouco e é tímida nos graves. Assim como a Dot 3, a Dot 4 é um dispositivo cujo projeto é muito vocal. Isso significa que o som é ótimo para a maioria dos sertanejos e músicas POP. Em alguns rocks o som fica legal também, mas por exemplo quando fui ouvir Dark Necessities do Red Hot, achei que faltou pegada para ser fiel ao som do baixo.Outra mudança importante é que agora o dispositivo é direcional. Isso significa que o som não sai para todas as direções como saia na versão anterior. Você aponta a Dot 4 para uma direção e o som espalha em algo próximo de 180 graus ao invés de 360. A mudança só não é bem vinda para quem posicionava a sua Dot 3 no centro do cômodo ( acredito que eram raros casos e por isso mudaram).No geral, considerando o porte da caixa, o som é dentro do esperado e comparável, por exemplo, a uma JBL de mesmo porte.Sobre o design, eu gostei do formato. A iluminação interativa em led mudou da face superior e agora fica próxima da base do dispositivo. A mudança trouxe um certo charme para a caixinha.Sobre o reconhecimento de voz: dá para perceber uma certa melhoria com a adição de mais microfones para captação de voz, mas não houve melhorar substancial, apenas incremental. O software é continuamente aperfeiçoado então fica difícil distinguir o que é melhoria de software do que é melhoria de hardware. Uma dica, se você treinar o aplicativo com a sua voz, o reconhecimento melhora significativamente. Basta baixar o APP da Alexa, o mesmo que você usa para fazer o passo a passo inicial de configuração e lá você encontra esta opção.O maior problema continua sendo a falta de bateria. O dispositivo só funciona ligado na tomada. A fonte é grandinha e o cabo chama muito mais atenção do que deveria, tirando o brilho do dispositivo (vide fotos). A Echo Dot 4 foi pensada para uso em uma superfície plana, como uma mesa ou escrivaninha. O som não fica bacana quando a caixinha fica no chão.No meu uso diário senti falta principalmente da oferta de suportes para tomada e para embutir no forro do teto que posicionam melhor o dispositivo e escondem a fonte e o cabo. Assim como ocorreu com a Echo Dot 3, este problema deve ser resolvido com o tempo.

  
",Avaliado no Brasil em 16 de novembro de 2020
